 3879.478  8492.332   20.9698   1.6948   1.10   0.02  2.76  0.03  0.71  -54   1.30  0.12  3.07   0.15
 3531.088  7511.532   21.0202   1.7589   1.29   0.04  3.81  0.05  0.66  -86   0.95  0.07  3.19   0.13
 2622.156  5837.104   21.0225   1.8273   0.65   0.01  2.75  0.02  0.74  -85   0.77  0.06  3.02   0.14
 5557.458  7546.742   21.0254   1.7233   0.29   0.01  2.98  0.02  0.54   85   0.28  0.01  3.12   0.11
 3511.593  2728.246    21.036    1.831   0.64   0.01  1.62  0.01  0.82   -7   0.58  0.02  1.63   0.07
 5561.466  8875.675   21.0849   2.0186   0.59   0.01  4.59  0.05  0.54   51   0.54  0.05  3.96   0.24
 6660.204  1720.034   21.0954   1.8696   0.30   0.01  2.08  0.01  0.62   15   0.33  0.03  2.36   0.23
 8069.823  6584.742   21.1419    1.974   0.48   0.01  1.90  0.01  0.45  -32   0.51  0.02  1.86   0.06
   2404.6  5029.869   21.1785    1.858   0.85   0.01  2.48  0.02  0.64  -42   0.86  0.05  2.49   0.10   
 5458.098   6619.95   21.1947   1.9861   0.15   0.01  2.37  0.01  0.78   25   0.17  0.01  2.13   0.07
 4464.497  6138.051   21.2094   1.7988   0.49   0.01  1.41  0.04  0.30  -81   0.56  0.02  1.68   0.05
 4646.695  7985.467   21.2133    2.095   0.51   0.01  0.59  0.01  0.71   39   0.51  0.01  0.33   0.01
 7045.972   929.212   21.2328   1.8624   0.47   0.01  1.71  0.01  0.37   76   0.47  0.06  1.79   0.24
 7918.416  3971.292   21.3875   1.8024   0.43   0.01  1.64  0.01  0.56   -8   0.45  0.01  2.02   0.06
  4751.37  6842.655   21.4501    1.762   0.21   0.01  3.06  0.03  0.93    3   0.29  0.02  3.95   0.19
 3011.083  6241.354   21.4587   1.9106   0.24   0.01  2.27  0.01  0.80  -17   0.24  0.01  2.28   0.08
 3610.907   8211.03   21.4805    1.904   0.26   0.01  1.35  0.01  0.72  -15   0.27  0.01  1.45   0.04
  1732.57   3361.59    21.505    1.875   0.38   0.01  1.54  0.01  0.60   72   0.60  0.35  2.07   1.07
  2723.73  6890.728   21.5418   1.8933   0.44   0.01  2.01  0.02  0.92   20   0.49  0.03  2.23   0.12
 4721.553  6799.377   21.5763   1.7561   0.32   0.01  3.22  0.04  0.75   80   0.46  0.04  3.67   0.21
 5670.862  2043.957   21.5782   1.9402   0.07   0.01  1.84  0.02  0.81  -90   0.05  0.01  2.52   0.11
 5295.492  6203.312   21.6059   1.6909   0.74   0.03  2.94  0.06  0.84  -70   0.60  0.05  2.13   0.13
 5094.586  8535.634   21.6102   1.7401   0.41   0.01  1.38  0.04  0.42   58   0.48  0.03  1.55   0.11
 5731.918   3436.36   21.6205   1.8499   0.46   0.01  2.61  0.03  0.98   80   0.56  0.07  2.91   0.23
 3628.258  4747.593   21.6394    1.742   0.35   0.01  2.06  0.02  0.83  -19   0.38  0.02  2.21   0.12
 3950.152  6636.396   21.6457   1.8016   0.93   0.03  2.89  0.05  0.53   29   0.83  0.09  2.63   0.18
  6064.72  5347.991   21.6803   2.0742   0.07   0.01  1.69  0.02  0.89   34   0.07  0.01  1.68   0.29
 4650.854  4949.287   21.6871    1.857   0.18   0.01  3.27  0.04  0.82   48   0.14  0.01  2.26   0.15
 2005.612  6121.135   21.6988    1.627   0.53   0.01  0.90  0.01  0.48   58   0.48  0.01  0.87   0.03
 7131.739  4323.725   21.7941   1.7859   0.23   0.01  3.17  0.03  0.70   12   0.35  0.04  4.25   0.32
 8048.435  4726.683   21.8122   1.7079   0.41   0.01  1.55  0.01  0.94  -23   0.41  0.02  1.53   0.08
 4371.402  6643.295    21.885   1.8404   0.66   0.07  2.81  0.17  0.90   22  -9.99 -9.99 -9.99  -9.99
 4159.258  2072.572   21.8919   1.9544   1.07   0.03  3.00  0.05  0.32    4   1.01  0.13  3.38   0.27
 3919.046  7750.256    21.899   1.8394   0.38   0.01  1.76  0.01  0.75  -81   0.34  0.01  1.41   0.07
 6679.376  5462.271   21.9255   1.8808   0.72   0.01  1.35  0.02  0.41   70   0.82  0.11  1.97   0.21
 4918.421  6571.238   21.9295   1.9264   0.63   0.02  1.91  0.03  0.73  -17   0.47  0.05  1.60   0.15
